Foundation URI,Linearization (release) URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Version:2025 Oct 06 - 22:30 UTC
,http://id.who.int/icd/release/11/beta/pcl/135352227/other,1A0Y,,- - - Other specified bacterial intestinal infections,category,1,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/135352227/unspecified,1A0Z,,"- - - Bacterial intestinal infections, unspecified",category,1,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1834648119,http://id.who.int/icd/release/11/beta/pcl/1834648119,,,- - Bacterial foodborne intoxications,category,1,False,True,01,browser,iCat,False,5,
http://id.who.int/icd/entity/1642556936,http://id.who.int/icd/release/11/beta/pcl/1642556936,1A10,,- - - Foodborne staphylococcal intoxication,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/78422942,http://id.who.int/icd/release/11/beta/pcl/78422942,1A11,,- - - Botulism,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1879176035,http://id.who.int/icd/release/11/beta/pcl/1879176035,1A12,,- - - Foodborne Clostridium perfringens intoxication,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1722068323,http://id.who.int/icd/release/11/beta/pcl/1722068323,1A13,,- - - Foodborne Bacillus cereus intoxication,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1486499049,http://id.who.int/icd/release/11/beta/pcl/1486499049,_NOCODEASSIGNED,,- - - Foodborne Vibrio vulnificus intoxication,category,2,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1834648119/other,1A1Y,,- - - Other specified bacterial foodborne intoxications,category,2,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1834648119/unspecified,1A1Z,,"- - - Bacterial foodborne intoxications, unspecified",category,2,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/30738976,http://id.who.int/icd/release/11/beta/pcl/30738976,,,- - Viral intestinal infections,category,1,False,True,01,browser,iCat,False,5,
http://id.who.int/icd/entity/749414717,http://id.who.int/icd/release/11/beta/pcl/749414717,1A20,,- - - Enteritis due to Adenovirus,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1185210745,http://id.who.int/icd/release/11/beta/pcl/1185210745,1A21,,- - - Gastroenteritis due to Astrovirus,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/840750347,http://id.who.int/icd/release/11/beta/pcl/840750347,1A22,,- - - Gastroenteritis due to Rotavirus,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1465325727,http://id.who.int/icd/release/11/beta/pcl/1465325727,1A23,,- - - Enteritis due to Norovirus,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1519125035,http://id.who.int/icd/release/11/beta/pcl/1519125035,1A24,,- - - Intestinal infections due to Cytomegalovirus,category,2,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/30738976/other,1A2Y,,- - - Other specified viral intestinal infections,category,2,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/30738976/unspecified,1A2Z,,"- - - Viral intestinal infections, unspecified",category,2,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/2092703582,http://id.who.int/icd/release/11/beta/pcl/2092703582,,,- - Protozoal intestinal infections,category,1,False,True,01,browser,iCat,False,7,
http://id.who.int/icd/entity/2090337975,http://id.who.int/icd/release/11/beta/pcl/2090337975,1A30,,- - - Infections due to Balantidium coli,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/433310499,http://id.who.int/icd/release/11/beta/pcl/433310499,1A31,,- - - Giardiasis,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1837013982,http://id.who.int/icd/release/11/beta/pcl/1837013982,1A32,,- - - Cryptosporidiosis,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/137713224,http://id.who.int/icd/release/11/beta/pcl/137713224,1A33,,- - - Cystoisosporiasis,category,2,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/1058992628,http://id.who.int/icd/release/11/beta/pcl/1058992628,1A33.0,,- - - - Cystoisosporiasis of small intestine,category,3,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/883510242,http://id.who.int/icd/release/11/beta/pcl/883510242,1A33.1,,- - - - Cystoisosporiasis of colon,category,3,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/137713224/other,1A33.Y,,- - - - Other specified cystoisosporiasis,category,3,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/137713224/unspecified,1A33.Z,,"- - - - Cystoisosporiasis, unspecified",category,3,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/261748740,http://id.who.int/icd/release/11/beta/pcl/261748740,1A34,,- - - Sarcocystosis,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1184241320,http://id.who.int/icd/release/11/beta/pcl/1184241320,1A35,,- - - Blastocystosis,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/435671752,http://id.who.int/icd/release/11/beta/pcl/435671752,1A36,,- - - Amoebiasis,category,2,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/1727029934,http://id.who.int/icd/release/11/beta/pcl/1727029934,1A36.0,,- - - - Intestinal infections due to Entamoeba,category,3,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/1616956984,http://id.who.int/icd/release/11/beta/pcl/1616956984,1A36.00,,- - - - - Acute amoebiasis,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/349019849,http://id.who.int/icd/release/11/beta/pcl/349019849,1A36.01,,- - - - - Amoeboma of intestine,category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1727029934/other,1A36.0Y,,- - - - - Other specified intestinal infections due to Entamoeba,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1727029934/unspecified,1A36.0Z,,"- - - - - Intestinal infections due to Entamoeba, unspecified",category,4,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1777228366,http://id.who.int/icd/release/11/beta/pcl/1777228366,1A36.1,,- - - - Extraintestinal infections due to Entamoeba,category,3,False,True,01,browser,iCat,False,3,
http://id.who.int/icd/entity/1730350429,http://id.who.int/icd/release/11/beta/pcl/1730350429,1A36.10,,- - - - - Amoebic liver abscess,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/40419529,http://id.who.int/icd/release/11/beta/pcl/40419529,1A36.11,,- - - - - Amoebic lung abscess,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/328097188,http://id.who.int/icd/release/11/beta/pcl/328097188,1A36.12,,- - - - - Cutaneous amoebiasis,category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1777228366/other,1A36.1Y,,- - - - - Amoebiasis of other specified sites,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/435671752/unspecified,1A36.Z,,"- - - - Amoebiasis, unspecified",category,3,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/2092703582/other,1A3Y,,- - - Other specified protozoal intestinal infections,category,2,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/2092703582/unspecified,1A3Z,,"- - - Protozoal intestinal infections, unspecified",category,2,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1688127370,http://id.who.int/icd/release/11/beta/pcl/1688127370,1A40,,- - Gastroenteritis or colitis without specification of infectious agent,category,1,False,True,01,browser,iCat,False,1,
http://id.who.int/icd/entity/1160271562,http://id.who.int/icd/release/11/beta/pcl/1160271562,1A40.0,,- - - Gastroenteritis or colitis without specification of origin,category,2,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1688127370/unspecified,1A40.Z,,- - - Infectious gastroenteritis or colitis without specification of infectious agent,category,2,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1904876434,http://id.who.int/icd/release/11/beta/pcl/1904876434,,,- Predominantly sexually transmitted infections,category,1,False,True,01,browser,iCat,False,9,
http://id.who.int/icd/entity/455894495,http://id.who.int/icd/release/11/beta/pcl/455894495,,,- - Syphilis,category,2,False,True,01,browser,iCat,False,4,
http://id.who.int/icd/entity/587996426,http://id.who.int/icd/release/11/beta/pcl/587996426,1A60,,- - - Congenital syphilis,category,3,False,True,01,browser,iCat,False,6,
http://id.who.int/icd/entity/395565060,http://id.who.int/icd/release/11/beta/pcl/395565060,1A60.0,,"- - - - Early congenital syphilis, symptomatic",category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1926763926,http://id.who.int/icd/release/11/beta/pcl/1926763926,1A60.1,,"- - - - Early congenital syphilis, latent",category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1665042685,http://id.who.int/icd/release/11/beta/pcl/1665042685,1A60.2,,- - - - Late congenital syphilitic oculopathy,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/282073961,http://id.who.int/icd/release/11/beta/pcl/282073961,1A60.3,,- - - - Late congenital neurosyphilis,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/2132718683,http://id.who.int/icd/release/11/beta/pcl/2132718683,1A60.4,,"- - - - Other late congenital syphilis, symptomatic",category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/20350466,http://id.who.int/icd/release/11/beta/pcl/20350466,1A60.5,,"- - - - Late congenital syphilis, latent",category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/587996426/unspecified,1A60.Z,,"- - - - Congenital syphilis, unspecified",category,4,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1179111584,http://id.who.int/icd/release/11/beta/pcl/1179111584,1A61,,- - - Early syphilis,category,3,False,True,01,browser,iCat,False,6,
http://id.who.int/icd/entity/191565955,http://id.who.int/icd/release/11/beta/pcl/191565955,1A61.0,,- - - - Primary genital syphilis,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1847647511,http://id.who.int/icd/release/11/beta/pcl/1847647511,1A61.1,,- - - - Primary anal syphilis,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/445484522,http://id.who.int/icd/release/11/beta/pcl/445484522,1A61.2,,- - - - Primary syphilis of other sites,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/2143699068,http://id.who.int/icd/release/11/beta/pcl/2143699068,1A61.3,,- - - - Secondary syphilis of skin or mucous membranes,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/204002280,http://id.who.int/icd/release/11/beta/pcl/204002280,1A61.4,,- - - - Secondary syphilis of other sites,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1768103550,http://id.who.int/icd/release/11/beta/pcl/1768103550,1A61.5,,- - - - Latent early syphilis,category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1179111584/other,1A61.Y,,- - - - Other specified early syphilis,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1179111584/unspecified,1A61.Z,,"- - - - Early syphilis, unspecified",category,4,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/854229089,http://id.who.int/icd/release/11/beta/pcl/854229089,1A62,,- - - Late syphilis,category,3,False,True,01,browser,iCat,False,3,
http://id.who.int/icd/entity/2118246468,http://id.who.int/icd/release/11/beta/pcl/2118246468,1A62.0,,- - - - Neurosyphilis,category,4,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/453651926,http://id.who.int/icd/release/11/beta/pcl/453651926,1A62.00,,- - - - - Asymptomatic neurosyphilis,category,5,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1873247529,http://id.who.int/icd/release/11/beta/pcl/1873247529,1A62.01,,- - - - - Symptomatic late neurosyphilis,category,5,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/2118246468/unspecified,1A62.0Z,,"- - - - - Neurosyphilis, unspecified",category,5,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/183283901,http://id.who.int/icd/release/11/beta/pcl/183283901,1A62.1,,- - - - Cardiovascular late syphilis,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1883423833,http://id.who.int/icd/release/11/beta/pcl/1883423833,1A62.2,,- - - - Symptomatic late syphilis of other sites,category,4,False,True,01,browser,iCat,False,3,
http://id.who.int/icd/entity/551528014,http://id.who.int/icd/release/11/beta/pcl/551528014,1A62.20,,- - - - - Ocular late syphilis,category,5,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/2063826056,http://id.who.int/icd/release/11/beta/pcl/2063826056,1A62.21,,- - - - - Late syphilis involving the musculoskeletal system,category,5,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1934471301,http://id.who.int/icd/release/11/beta/pcl/1934471301,1A62.22,,- - - - - Late syphilis of skin or mucous membranes,category,5,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1883423833/other,1A62.2Y,,- - - - - Symptomatic late syphilis of other specified sites,category,5,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1883423833/unspecified,1A62.2Z,,- - - - - Symptomatic late syphilis of unspecified site,category,5,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/854229089/other,1A62.Y,,- - - - Other specified late syphilis,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/854229089/unspecified,1A62.Z,,"- - - - Late syphilis, unspecified",category,4,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/370440252,http://id.who.int/icd/release/11/beta/pcl/370440252,1A63,,"- - - Latent syphilis, unspecified as early or late",category,3,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/455894495/unspecified,1A6Z,,"- - - Syphilis, unspecified",category,3,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/609214049,http://id.who.int/icd/release/11/beta/pcl/609214049,,,- - Gonococcal infection,category,2,False,True,01,browser,iCat,False,4,
http://id.who.int/icd/entity/1977691885,http://id.who.int/icd/release/11/beta/pcl/1977691885,1A70,,- - - Gonococcal genitourinary infection,category,3,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/762120574,http://id.who.int/icd/release/11/beta/pcl/762120574,1A70.0,,- - - - Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1210500328,http://id.who.int/icd/release/11/beta/pcl/1210500328,1A70.1,,- - - - Gonococcal infection of lower genitourinary tract with periurethral or accessory gland abscess,category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1977691885/other,1A70.Y,,- - - - Gonococcal infection of other specified genitourinary organ,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1977691885/unspecified,1A70.Z,,"- - - - Gonococcal genitourinary infection, unspecified",category,4,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1015780375,http://id.who.int/icd/release/11/beta/pcl/1015780375,1A71,,- - - Gonococcal pelviperitonitis,category,3,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/840155638,http://id.who.int/icd/release/11/beta/pcl/840155638,1A72,,- - - Gonococcal infection of other sites,category,3,False,True,01,browser,iCat,False,5,
http://id.who.int/icd/entity/707709463,http://id.who.int/icd/release/11/beta/pcl/707709463,1A72.0,,- - - - Gonococcal infection of musculoskeletal system,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/359736861,http://id.who.int/icd/release/11/beta/pcl/359736861,1A72.1,,- - - - Gonococcal infection of rectum,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1002985340,http://id.who.int/icd/release/11/beta/pcl/1002985340,1A72.2,,- - - - Gonococcal infection of anus,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1332021123,http://id.who.int/icd/release/11/beta/pcl/1332021123,1A72.3,,- - - - Gonococcal pharyngitis,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1505778051,http://id.who.int/icd/release/11/beta/pcl/1505778051,1A72.4,,- - - - Gonococcal infection of eye,category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/840155638/other,1A72.Y,,- - - - Gonococcal infection of other specified sites,category,4,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/2046292009,http://id.who.int/icd/release/11/beta/pcl/2046292009,1A73,,- - - Disseminated gonococcal infection,category,3,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/609214049/unspecified,1A7Z,,"- - - Gonococcal infection, unspecified",category,3,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/251474152,http://id.who.int/icd/release/11/beta/pcl/251474152,,,- - Sexually transmissible infections due to chlamydia,category,2,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/1090786293,http://id.who.int/icd/release/11/beta/pcl/1090786293,1A80,,- - - Chlamydial lymphogranuloma,category,3,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/900285196,http://id.who.int/icd/release/11/beta/pcl/900285196,1A81,,- - - Non-ulcerative sexually transmitted chlamydial infection,category,3,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/806511043,http://id.who.int/icd/release/11/beta/pcl/806511043,1A81.0,,- - - - Chlamydial infection of lower genitourinary tract,category,4,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1431940183,http://id.who.int/icd/release/11/beta/pcl/1431940183,1A81.1,,- - - - Chlamydial infection of internal reproductive organs,category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/900285196/other,1A81.Y,,- - - - Non-ulcerative sexually transmitted chlamydial infection of other specified site,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/900285196/unspecified,1A81.Z,,- - - - Non-ulcerative sexually transmitted chlamydial infection of unspecified site,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/251474152/other,1A8Y,,- - - Other specified sexually transmissible infections due to chlamydia,category,3,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/251474152/unspecified,1A8Z,,"- - - Sexually transmissible infections due to chlamydia, unspecified",category,3,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1357024926,http://id.who.int/icd/release/11/beta/pcl/1357024926,1A90,,- - Chancroid,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/764124124,http://id.who.int/icd/release/11/beta/pcl/764124124,1A91,,- - Granuloma inguinale,category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1220564554,http://id.who.int/icd/release/11/beta/pcl/1220564554,1A92,,- - Trichomoniasis,category,2,False,True,01,browser,iCat,False,1,
http://id.who.int/icd/entity/2123805311,http://id.who.int/icd/release/11/beta/pcl/2123805311,2123805311,,- - - Urogenital trichomoniasis,category,3,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1220564554/other,1220564554Y,,- - - Other specified trichomoniasis,category,3,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1220564554/unspecified,1220564554Z,,"- - - Trichomoniasis, unspecified",category,3,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/616315615,http://id.who.int/icd/release/11/beta/pcl/616315615,1A94,,- - Anogenital herpes simplex infection,category,2,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/666746193,http://id.who.int/icd/release/11/beta/pcl/666746193,1A94.0,,- - - Herpes simplex infection of genitalia or urogenital tract,category,3,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1123446981,http://id.who.int/icd/release/11/beta/pcl/1123446981,1A94.1,,- - - Herpes simplex infection of perianal skin or rectum,category,3,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/616315615/unspecified,1A94.Z,,- - - Anogenital herpes simplex infection without further specification,category,3,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/641342831,http://id.who.int/icd/release/11/beta/pcl/641342831,1A95,,- - Anogenital warts,category,2,False,True,01,browser,iCat,False,3,
http://id.who.int/icd/entity/1987223744,http://id.who.int/icd/release/11/beta/pcl/1987223744,1A95.0,,- - - Anal warts,category,3,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/144526718,http://id.who.int/icd/release/11/beta/pcl/144526718,1A95.1,,- - - Genital warts,category,3,False,True,01,browser,iCat,False,1,
http://id.who.int/icd/entity/118175873,http://id.who.int/icd/release/11/beta/pcl/118175873,118175873,,- - - - Genital warts of cervix,category,4,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/144526718/other,144526718Y,,- - - - Other specified genital warts,category,4,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/144526718/unspecified,144526718Z,,"- - - - Genital warts, unspecified",category,4,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/158514824,http://id.who.int/icd/release/11/beta/pcl/158514824,1A95.2,,- - - Extragenital condylomata acuminata,category,3,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/641342831/unspecified,1A95.Z,,"- - - Anogenital warts, unspecified",category,3,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/508325484,http://id.who.int/icd/release/11/beta/pcl/508325484,,,- - Sexually transmissible viral hepatitis,category,2,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1904876434/other,1A9Y,,- - Other specified predominantly sexually transmitted infections,category,2,True,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/1904876434/unspecified,1A9Z,,"- - Predominantly sexually transmitted infections, unspecified",category,2,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/979278646,http://id.who.int/icd/release/11/beta/pcl/979278646,,,- Mycobacterial diseases,category,1,False,True,01,browser,iCat,False,3,
http://id.who.int/icd/entity/2072728114,http://id.who.int/icd/release/11/beta/pcl/2072728114,,BlockL2-1B1,- - Tuberculosis,block,1,False,True,01,browser,iCat,False,5,
http://id.who.int/icd/entity/882244568,http://id.who.int/icd/release/11/beta/pcl/882244568,1B10,,- - - Tuberculosis of the respiratory system,category,1,False,True,01,browser,iCat,False,2,
http://id.who.int/icd/entity/983550510,http://id.who.int/icd/release/11/beta/pcl/983550510,1B10.0,,"- - - - Respiratory tuberculosis, confirmed",category,2,False,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/1311939281,http://id.who.int/icd/release/11/beta/pcl/1311939281,1B10.1,,"- - - - Respiratory tuberculosis, not confirmed",category,2,False,True,01,browser,iCat,True,0,
,http://id.who.int/icd/release/11/beta/pcl/882244568/unspecified,1B10.Z,,"- - - - Respiratory tuberculosis, without mention of bacteriological or histological confirmation",category,2,True,True,01,browser,iCat,True,0,
http://id.who.int/icd/entity/729372485,http://id.who.int/icd/release/11/beta/pcl/729372485,1B11,,- - - Tuberculosis of the nervous system,category,1,False,True,01,browser,iCat,False,4,
